Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_DoublePFJets40_PNetBTag_0p11_v2,SUS,Yes,1,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet40er2p5
HLT_DoublePFJets100_PNetBTag_0p11_v2,SUS,Yes,2,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet100er2p5
HLT_DoublePFJets200_PNetBTag_0p11_v2,SUS,Yes,1,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet120er2p5
HLT_DoublePFJets350_PNetBTag_0p11_v2,SUS,Yes,7,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet150er2p5
HLT_DoublePFJets116MaxDeta1p6_PNet2BTag_0p11_v2,SUS,Yes,1,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet100er2p3_dEta_Max1p6 OR L1_DoubleJet112er2p3_dEta_Max1p6
HLT_DoublePFJets128MaxDeta1p6_PNet2BTag_0p11_v2,SUS,Yes,1,JetMET0 & JetMET1 & OnlineMonitor,DQM & PhysicsJetMET0 & PhysicsJetMET1,L1_DoubleJet100er2p3_dEta_Max1p6 OR L1_DoubleJet112er2p3_dEta_Max1p6
HLT_Photon300_NoHE_v21,EXO,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Mu8_TrkIsoVVL_v20,HIG & MUO & SMP & SUS & TOP,Yes,4,Muon0 & Muon1 & OnlineMonitor,DQM & PhysicsMuon0 & PhysicsMuon1,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v26,HIG & SMP & SUS & TOP,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v26,HIG & SMP & SUS & TOP,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v27,SUS,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v27,SUS,Yes,5,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v21,B2G & HIG & SMP & SUS & TOP,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v9,BTV,Yes,1,HLTMonitor & MuonEG & OnlineMonitor,DQM & HLTMonitor & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v9,BTV,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v19,B2G & HIG & SMP & SUS & TOP,Yes,16,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu17_TrkIsoVVL_v21,HIG & MUO & SMP & TOP,Yes,1,Muon0 & Muon1 & OnlineMonitor,DQM & PhysicsMuon0 & PhysicsMuon1,L1_SingleMu15_DQ
HLT_Mu19_TrkIsoVVL_v12,MUO,Yes,1,Muon0 & Muon1 & OnlineMonitor,DQM & PhysicsMuon0 & PhysicsMuon1,L1_SingleMu15_DQ
HLT_BTagMu_AK4DiJet20_Mu5_v21,BTV,Yes,8,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet16er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet40_Mu5_v21,BTV,Yes,2,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet35er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet70_Mu5_v21,BTV,Yes,2,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet60er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet110_Mu5_v21,BTV,Yes,2,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet80er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet170_Mu5_v20,BTV,Yes,2,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet120er2p5_Mu3_dR_Max0p8
HLT_BTagMu_AK4Jet300_Mu5_v20,BTV,Yes,1,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_SingleJet200
HLT_BTagMu_AK8DiJet170_Mu5_v17,BTV,Yes,4,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleJet120er2p5_Mu3_dR_Max0p8
HLT_BTagMu_AK8Jet170_DoubleMu5_v10,BTV,Yes,1,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8
HLT_BTagMu_AK8Jet300_Mu5_v20,BTV,Yes,2,BTagMu & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_SingleJet200
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v27,AlCa & B2G & EGM & HIG & SMP & SUS & TOP,Yes,1,EGamma0 & EGamma1 & ExpressPhysics(3) & HLTMonitor & OnlineMonitor,DQM & Express & HLTMonitor & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v27,AlCa (Express) & B2G & EGM & HIG & SMP & SUS & TOP,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v23,B2G & HIG & SMP & SUS & TOP,Yes,1,HLTMonitor & MuonEG & OnlineMonitor,DQM & HLTMonitor & PhysicsDispJetBTagMuEGTau,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v15,B2G & SMP & SUS & TOP,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v15,SMP & SUS & TOP,Yes,16,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v23,HIG & SMP & SUS & TOP,Yes,1,MuonEG & OnlineMonitor,DQM & PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu12_IsoVVL_PFHT150_PNetBTag0p53_v1,HIG,Yes,1,Muon0 & Muon1 & OnlineMonitor,DQM & PhysicsMuon0 & PhysicsMuon1,L1_Mu12_HTT150er OR L1_Mu14_HTT150er OR L1_Mu6_HTT240er OR L1_HTT280er
HLT_Photon33_v13,EXO,Yes,32,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG26er2p5
HLT_Photon50_v21,EXO,Yes,6144,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon75_v21,EXO,Yes,512,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon90_v21,EXO & SMP,Yes,512,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon120_v21,SMP,Yes,128,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon150_v15,SMP,Yes,128,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon175_v23,B2G & SMP,Yes,64,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon200_v22,B2G & HIG & SMP & SUS,Yes,1,EGamma0 & EGamma1 & OnlineMonitor & ScoutingPFMonitor(10),DQM & PhysicsEGamma0 & PhysicsEGamma1 & PhysicsScoutingPFMonitor,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon50EB_v2,EXO & HIG & JME,Yes,256,EGamma0 & EGamma1,PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon30EB_TightID_TightIso_v9,EXO & HIG & JME,Yes,6,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5
HLT_Photon50EB_TightID_TightIso_PFJet30_v2,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon50EB_TightID_TightIso_CaloJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon50EB_TightID_TightIso_AK8PFJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon50EB_TightID_TightIso_AK8CaloJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon50EB_TightID_TightIso_v6,EXO & HIG & JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon55EB_TightID_TightIso_v2,EXO & HIG & JME,Yes,1,EGamma0 & EGamma1,PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon75EB_TightID_TightIso_v6,EXO & HIG & JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon90EB_TightID_TightIso_v6,EXO & HIG & JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon110EB_TightID_TightIso_v10,EXO & HIG & JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon110EB_TightID_TightIso_PFJet30_v2,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon110EB_TightID_TightIso_CaloJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon110EB_TightID_TightIso_AK8PFJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon110EB_TightID_TightIso_AK8CaloJet30_v1,JME,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleIsoEG28er1p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG34er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5
HLT_Photon100EBHE10_v10,JME,Yes,32,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon50_R9Id90_HE10_IsoM_v22,HIG & JME & SMP,Yes,256,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon75_R9Id90_HE10_IsoM_v22,HIG & JME & SMP,Yes,64,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon90_R9Id90_HE10_IsoM_v22,HIG & JME,Yes,32,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon120_R9Id90_HE10_IsoM_v22,EXO & HIG & JME,Yes,8,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Photon165_R9Id90_HE10_IsoM_v23,HIG,Yes,4,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass90_v21,B2G & EXO & HIG & SUS & TOP,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_Diphoton30_22_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass95_v21,HIG & SUS,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_Photon35_TwoProngs35_v9,HIG,Yes,1,EGamma0 & EGamma1 & OnlineMonitor,DQM & PhysicsEGamma0 & PhysicsEGamma1,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3 OR L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3 OR L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3
HLT_IsoMu24_TwoProngs35_v9,HIG,Yes,1,Muon0 & Muon1 & OnlineMonitor,DQM & PhysicsMuon0 & PhysicsMuon1,L1_SingleMu22
HLT_Dimuon0_Jpsi_L1_NoOS_v15,BPH,Yes,1,OnlineMonitor & ParkingDoubleMuonLowMass0 & ParkingDoubleMuonLowMass1 & ParkingDoubleMuonLowMass2 & ParkingDoubleMuonLowMass3 & ParkingDoubleMuonLowMass4 & ParkingDoubleMuonLowMass5 & ParkingDoubleMuonLowMass6 & ParkingDoubleMuonLowMass7,DQM & ParkingDoubleMuonLowMass0 & ParkingDoubleMuonLowMass0 & ParkingDoubleMuonLowMass1 & ParkingDoubleMuonLowMass1 & ParkingDoubleMuonLowMass2 & ParkingDoubleMuonLowMass2 & ParkingDoubleMuonLowMass3 & ParkingDoubleMuonLowMass3,L1_DoubleMu0_SQ
